ott_id,Group,Family,unique_name
813327,Gymnosperms,CYCADACEAE,Cycas diannanensis
684215,Gymnosperms,TAXACEAE,Taxus baccata
855337,Gymnosperms,ZAMIACEAE,Ceratozamia zoquorum
4001662,Gymnosperms,CYCADACEAE,Cycas indica
54153,Gymnosperms,PODOCARPACEAE,Dacrycarpus dacrydioides
3866704,Gymnosperms,CUPRESSACEAE,Callitris neocaledonica
799673,Gymnosperms,PODOCARPACEAE,Prumnopitys montana
599525,Gymnosperms,ZAMIACEAE,Zamia soconuscensis
122358,Gymnosperms,CUPRESSACEAE,Microbiota decussata
628845,Gymnosperms,PODOCARPACEAE,Lepidothamnus intermedius
11401,Gymnosperms,ZAMIACEAE,Ceratozamia huastecorum
1025352,Gymnosperms,CYCADACEAE,Cycas micholitzii
593483,Gymnosperms,PINACEAE,Picea chihuahuana
606541,Gymnosperms,ZAMIACEAE,Encephalartos kisambo
194278,Gymnosperms,CUPRESSACEAE,Tetraclinis articulata
659218,Gymnosperms,ZAMIACEAE,Encephalartos senticosus
887858,Gymnosperms,ARAUCARIACEAE,Agathis silbae
951054,Gymnosperms,PODOCARPACEAE,Podocarpus angustifolius
84969,Gymnosperms,ZAMIACEAE,Encephalartos paucidentatus
625730,Gymnosperms,ARAUCARIACEAE,Agathis microstachya
48798,Gymnosperms,ZAMIACEAE,Ceratozamia norstogii
76520,Gymnosperms,PODOCARPACEAE,Prumnopitys exigua
3866985,Gymnosperms,TAXACEAE,Amentotaxus hatuyenensis
606533,Gymnosperms,ZAMIACEAE,Encephalartos gratus
639014,Gymnosperms,PINACEAE,Abies bracteata
407274,Gymnosperms,PODOCARPACEAE,Podocarpus elatus
77873,Gymnosperms,ARAUCARIACEAE,Agathis atropurpurea
541657,Gymnosperms,CYCADACEAE,Cycas guizhouensis
906747,Gymnosperms,PODOCARPACEAE,Dacrycarpus vieillardii
774101,Gymnosperms,CYCADACEAE,Cycas collina
994852,Gymnosperms,ZAMIACEAE,Zamia neurophyllidia
330625,Gymnosperms,CUPRESSACEAE,Cupressus chengiana
520225,Gymnosperms,ZAMIACEAE,Zamia lacandona
519229,Gymnosperms,CYCADACEAE,Cycas bifida
599385,Gymnosperms,ZAMIACEAE,Encephalartos relictus
83827,Gymnosperms,ZAMIACEAE,Encephalartos macrostrobilus
597867,Gymnosperms,PODOCARPACEAE,Podocarpus madagascariensis
668998,Gymnosperms,ZAMIACEAE,Dioon angustifolium
983456,Gymnosperms,PODOCARPACEAE,Podocarpus archboldii
3866774,Gymnosperms,PODOCARPACEAE,Dacrydium ericoides
7045831,Gymnosperms,TAXACEAE,Taxus calcicola
3866766,Gymnosperms,PODOCARPACEAE,Podocarpus ridleyi
302331,Gymnosperms,GNETACEAE,Gnetum africanum
3866780,Gymnosperms,PODOCARPACEAE,Dacrydium leptophyllum
818450,Gymnosperms,CYCADACEAE,Cycas aculeata
96714,Gymnosperms,CYCADACEAE,Cycas nongnoochiae
7580171,Gymnosperms,GNETACEAE,Gnetum latispicum
3866717,Gymnosperms,CUPRESSACEAE,Libocedrus chevalieri
309864,Gymnosperms,PODOCARPACEAE,Lepidothamnus laxifolius
417800,Gymnosperms,ZAMIACEAE,Zamia acuminata
753672,Gymnosperms,ARAUCARIACEAE,Araucaria subulata
351667,Gymnosperms,PINACEAE,Pinus palustris
76522,Gymnosperms,PODOCARPACEAE,Podocarpus sprucei
304176,Gymnosperms,PODOCARPACEAE,Podocarpus ledermannii
6011143,Gymnosperms,CYCADACEAE,Cycas montana
388652,Gymnosperms,CYCADACEAE,Cycas condaoensis
994854,Gymnosperms,ZAMIACEAE,Zamia obliqua
379125,Gymnosperms,CYCADACEAE,Cycas platyphylla
1075713,Gymnosperms,PINACEAE,Pseudotsuga menziesii
597441,Gymnosperms,CUPRESSACEAE,Libocedrus plumosa
915,Gymnosperms,PODOCARPACEAE,Podocarpus parlatorei
800337,Gymnosperms,CUPRESSACEAE,Chamaecyparis thyoides
837891,Gymnosperms,PINACEAE,Pinus peuce
753662,Gymnosperms,ARAUCARIACEAE,Araucaria laubenfelsii
1079346,Gymnosperms,PINACEAE,Picea martinezii
994846,Gymnosperms,ZAMIACEAE,Zamia pseudoparasitica
309859,Gymnosperms,PODOCARPACEAE,Lepidothamnus fonkii
4001570,Gymnosperms,GNETACEAE,Gnetum arboreum
884349,Gymnosperms,PODOCARPACEAE,Falcatifolium papuanum
4001665,Gymnosperms,CYCADACEAE,Cycas falcata
6011151,Gymnosperms,CYCADACEAE,Cycas terryana
828738,Gymnosperms,CUPRESSACEAE,Cupressus gigantea
4001657,Gymnosperms,CYCADACEAE,Cycas arenicola
259817,Gymnosperms,ZAMIACEAE,Encephalartos dyerianus
463854,Gymnosperms,PINACEAE,Picea wilsonii
7045756,Gymnosperms,CYCADACEAE,Cycas shanyaensis
5231999,Gymnosperms,ZAMIACEAE,Zamia erosa
6011312,Gymnosperms,ZAMIACEAE,Zamia stevensonii
84946,Gymnosperms,ZAMIACEAE,Encephalartos msinganus
417793,Gymnosperms,ZAMIACEAE,Zamia encephalartoides
924430,Gymnosperms,PINACEAE,Cedrus deodara
4001655,Gymnosperms,CYCADACEAE,Cycas sundaica
179205,Gymnosperms,ZAMIACEAE,Ceratozamia morettii
3866753,Gymnosperms,PODOCARPACEAE,Podocarpus transiens
791275,Gymnosperms,CUPRESSACEAE,Pilgerodendron uviferum
659226,Gymnosperms,ZAMIACEAE,Encephalartos trispinosus
6011284,Gymnosperms,ZAMIACEAE,Zamia gomeziana
6011144,Gymnosperms,CYCADACEAE,Cycas nitida
3866777,Gymnosperms,PODOCARPACEAE,Dacrydium medium
7045755,Gymnosperms,CYCADACEAE,Cycas pschannae
337929,Gymnosperms,ZAMIACEAE,Lepidozamia peroffskyana
137125,Gymnosperms,ZAMIACEAE,Lepidozamia hopei
1025350,Gymnosperms,ZAMIACEAE,Dioon tomasellii
408488,Gymnosperms,CUPRESSACEAE,Calocedrus formosana
4001666,Gymnosperms,CYCADACEAE,Cycas inermis
4001561,Gymnosperms,GNETACEAE,Gnetum contractum
582863,Gymnosperms,PODOCARPACEAE,Falcatifolium taxoides
702611,Gymnosperms,ZAMIACEAE,Ceratozamia alvarezii
6024802,Gymnosperms,PINACEAE,Musa arunachalensis
4001650,Gymnosperms,CYCADACEAE,Cycas tuckeri
4001649,Gymnosperms,CYCADACEAE,Cycas nathorstii
834470,Gymnosperms,CYCADACEAE,Cycas seemannii
4001569,Gymnosperms,GNETACEAE,Gnetum globosum
944772,Gymnosperms,CYCADACEAE,Cycas armstrongii
7580609,Gymnosperms,PINACEAE,Picea linzhiensis
774089,Gymnosperms,CYCADACEAE,Cycas chevalieri
4001669,Gymnosperms,CYCADACEAE,Cycas cupida
179200,Gymnosperms,ZAMIACEAE,Ceratozamia mirandae
179180,Gymnosperms,ZAMIACEAE,Ceratozamia sabatoi
7045774,Gymnosperms,ZAMIACEAE,Zamia nana
4001675,Gymnosperms,CYCADACEAE,Cycas saxatilis
259827,Gymnosperms,ZAMIACEAE,Encephalartos chimanimaniensis
828751,Gymnosperms,CUPRESSACEAE,Hesperocyparis bakeri
6011148,Gymnosperms,CYCADACEAE,Cycas sancti-lasallei
525028,Gymnosperms,CUPRESSACEAE,Diselma archeri
4001574,Gymnosperms,GNETACEAE,Gnetum catasphaericum
1045642,Gymnosperms,ZAMIACEAE,Ceratozamia hildae
